File Start Date,File End Date,File Start Time,File End Time,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Trajectory From,Trajectory To,Route,Different Start-End Hour,Hectometer per Minute,start_datetime_full,end_datetime_full,time_difference,time_difference_seconds,time_difference_minutes,start_time,end_time
2023-04-20,2023-04-20,1900-01-01 15:43:27,1900-01-01 15:55:05,"11,633",137.4,139.60000000000002,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.18911174785100435,2000-01-01 15:43:27,2000-01-01 15:55:05,0 days 00:11:38,698.0,11.633333333333333,15:43:27,15:55:05
2023-04-20,2023-04-20,1900-01-01 16:51:28,1900-01-01 16:59:59,"26,550",139.8,140.5377903327056,A,50,A50,ascending,Oss,Arnhem,E-A,True,0.0866290018832396,2000-01-01 16:51:28,2000-01-01 16:59:59,0 days 00:08:31,511.0,8.516666666666667,16:51:28,16:59:59
2023-04-20,2023-04-20,1900-01-01 17:00:00,1900-01-01 17:18:01,"26,550",140.5377903327056,142.09855618330198,A,50,A50,ascending,Oss,Arnhem,E-A,True,0.0866290018832396,2000-01-01 17:00:00,2000-01-01 17:18:01,0 days 00:18:01,1081.0,18.016666666666666,17:00:00,17:18:01
2023-04-20,2023-04-20,1900-01-01 17:31:28,1900-01-01 17:36:00,"4,533",140.0,142.7,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.5955882352941152,2000-01-01 17:31:28,2000-01-01 17:36:00,0 days 00:04:32,272.0,4.533333333333333,17:31:28,17:36:00
2023-04-21,2023-04-21,1900-01-01 16:36:28,1900-01-01 16:38:01,"1,550",113.4,115.50000000000001,A,50,A50,ascending,Eindhoven,Oss,E-A,False,1.3548387096774248,2000-01-01 16:36:28,2000-01-01 16:38:01,0 days 00:01:33,93.0,1.55,16:36:28,16:38:01
2023-04-21,2023-04-21,1900-01-01 17:27:28,1900-01-01 17:38:01,"10,550",139.7,141.89999999999998,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.2085308056872027,2000-01-01 17:27:28,2000-01-01 17:38:01,0 days 00:10:33,633.0,10.55,17:27:28,17:38:01
2023-04-20,2023-04-20,1900-01-01 08:32:27,1900-01-01 08:37:00,"4,550",152.5,154.5,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.43956043956043955,2000-01-01 08:32:27,2000-01-01 08:37:00,0 days 00:04:33,273.0,4.55,08:32:27,08:37:00
2023-04-21,2023-04-21,1900-01-01 17:24:28,1900-01-01 17:35:05,"10,617",136.0,138.8,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.2637362637362648,2000-01-01 17:24:28,2000-01-01 17:35:05,0 days 00:10:37,637.0,10.616666666666667,17:24:28,17:35:05
2023-04-21,2023-04-21,1900-01-01 17:38:28,1900-01-01 17:42:00,"3,533",120.1,122.29999999999998,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.622641509433959,2000-01-01 17:38:28,2000-01-01 17:42:00,0 days 00:03:32,212.0,3.533333333333333,17:38:28,17:42:00
2023-04-21,2023-04-21,1900-01-01 17:38:28,1900-01-01 17:50:04,"11,600",136.7,138.79999999999998,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.18103448275862022,2000-01-01 17:38:28,2000-01-01 17:50:04,0 days 00:11:36,696.0,11.6,17:38:28,17:50:04
2023-04-24,2023-04-24,1900-01-01 07:52:26,1900-01-01 07:59:59,"8,567",161.1,163.21517509727627,A,50,A50,ascending,Oss,Arnhem,E-A,True,0.280155642023347,2000-01-01 07:52:26,2000-01-01 07:59:59,0 days 00:07:33,453.0,7.55,07:52:26,07:59:59
2023-04-24,2023-04-24,1900-01-01 08:00:00,1900-01-01 08:01:00,"8,567",163.21517509727627,163.49533073929962,A,50,A50,ascending,Oss,Arnhem,E-A,True,0.280155642023347,2000-01-01 08:00:00,2000-01-01 08:01:00,0 days 00:01:00,60.0,1.0,08:00:00,08:01:00
2023-04-20,2023-04-20,1900-01-01 07:30:25,1900-01-01 07:50:05,"19,667",157.0,159.6,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.13220338983050817,2000-01-01 07:30:25,2000-01-01 07:50:05,0 days 00:19:40,1180.0,19.666666666666668,07:30:25,07:50:05
2023-04-20,2023-04-20,1900-01-01 08:21:28,1900-01-01 08:25:04,"3,600",139.4,141.60000000000002,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.6111111111111158,2000-01-01 08:21:28,2000-01-01 08:25:04,0 days 00:03:36,216.0,3.6,08:21:28,08:25:04
2023-04-24,2023-04-24,1900-01-01 07:16:25,1900-01-01 07:43:00,"26,583",162.1,165.1,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.11285266457680251,2000-01-01 07:16:25,2000-01-01 07:43:00,0 days 00:26:35,1595.0,26.583333333333332,07:16:25,07:43:00
2023-04-24,2023-04-24,1900-01-01 07:40:25,1900-01-01 07:51:03,"10,633",159.7,161.7,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.18808777429467086,2000-01-01 07:40:25,2000-01-01 07:51:03,0 days 00:10:38,638.0,10.633333333333333,07:40:25,07:51:03
2023-04-24,2023-04-24,1900-01-01 08:39:26,1900-01-01 08:41:00,"1,567",139.1,141.1,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.2765957446808511,2000-01-01 08:39:26,2000-01-01 08:41:00,0 days 00:01:34,94.0,1.5666666666666667,08:39:26,08:41:00
2023-04-20,2023-04-20,1900-01-01 08:45:27,1900-01-01 08:53:00,"7,550",151.4,154.4,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.3973509933774835,2000-01-01 08:45:27,2000-01-01 08:53:00,0 days 00:07:33,453.0,7.55,08:45:27,08:53:00
2023-04-18,2023-04-18,1900-01-01 08:23:27,1900-01-01 08:27:00,"3,550",152.3,154.50000000000003,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.6197183098591598,2000-01-01 08:23:27,2000-01-01 08:27:00,0 days 00:03:33,213.0,3.55,08:23:27,08:27:00
2023-04-18,2023-04-18,1900-01-01 16:04:28,1900-01-01 16:21:04,"16,600",114.2,116.80000000000001,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.1566265060240969,2000-01-01 16:04:28,2000-01-01 16:21:04,0 days 00:16:36,996.0,16.6,16:04:28,16:21:04
2023-04-18,2023-04-18,1900-01-01 16:04:28,1900-01-01 16:06:02,"1,567",129.5,131.6,A,50,A50,ascending,Eindhoven,Oss,E-A,False,1.3404255319148901,2000-01-01 16:04:28,2000-01-01 16:06:02,0 days 00:01:34,94.0,1.5666666666666667,16:04:28,16:06:02
2023-04-18,2023-04-18,1900-01-01 16:32:29,1900-01-01 16:41:02,"8,550",114.8,116.89999999999999,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.24561403508771862,2000-01-01 16:32:29,2000-01-01 16:41:02,0 days 00:08:33,513.0,8.55,16:32:29,16:41:02
2023-04-18,2023-04-18,1900-01-01 17:00:29,1900-01-01 17:02:00,"1,517",133.7,135.99999999999997,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.5164835164835053,2000-01-01 17:00:29,2000-01-01 17:02:00,0 days 00:01:31,91.0,1.5166666666666666,17:00:29,17:02:00
2023-04-19,2023-04-19,1900-01-01 07:50:26,1900-01-01 07:55:02,"4,600",159.6,161.79999999999998,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.47826086956521496,2000-01-01 07:50:26,2000-01-01 07:55:02,0 days 00:04:36,276.0,4.6,07:50:26,07:55:02
2023-04-17,2023-04-17,1900-01-01 17:48:28,1900-01-01 17:51:02,"2,567",139.8,141.90000000000003,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.818181818181827,2000-01-01 17:48:28,2000-01-01 17:51:02,0 days 00:02:34,154.0,2.566666666666667,17:48:28,17:51:02
2023-04-18,2023-04-18,1900-01-01 16:23:28,1900-01-01 16:33:00,"9,533",100.4,103.30000000000001,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.3041958041958048,2000-01-01 16:23:28,2000-01-01 16:33:00,0 days 00:09:32,572.0,9.533333333333333,16:23:28,16:33:00
2023-04-18,2023-04-18,1900-01-01 17:05:28,1900-01-01 17:11:01,"5,550",134.8,138.10000000000002,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.5945945945945966,2000-01-01 17:05:28,2000-01-01 17:11:01,0 days 00:05:33,333.0,5.55,17:05:28,17:11:01
2023-04-18,2023-04-18,1900-01-01 17:19:29,1900-01-01 17:27:01,"7,533",110.9,112.9,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.26548672566371684,2000-01-01 17:19:29,2000-01-01 17:27:01,0 days 00:07:32,452.0,7.533333333333333,17:19:29,17:27:01
2023-04-17,2023-04-17,1900-01-01 17:20:28,1900-01-01 17:34:01,"13,550",139.7,141.79999999999998,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.15498154981549772,2000-01-01 17:20:28,2000-01-01 17:34:01,0 days 00:13:33,813.0,13.55,17:20:28,17:34:01
2023-04-18,2023-04-18,1900-01-01 07:33:26,1900-01-01 07:44:00,"10,567",136.0,138.2,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.20820189274447842,2000-01-01 07:33:26,2000-01-01 07:44:00,0 days 00:10:34,634.0,10.566666666666666,07:33:26,07:44:00
2023-04-18,2023-04-18,1900-01-01 08:03:27,1900-01-01 08:05:05,"1,633",154.4,157.70000000000002,A,50,A50,ascending,Oss,Arnhem,E-A,False,2.020408163265313,2000-01-01 08:03:27,2000-01-01 08:05:05,0 days 00:01:38,98.0,1.6333333333333333,08:03:27,08:05:05
2023-04-18,2023-04-18,1900-01-01 16:44:28,1900-01-01 16:49:00,"4,533",110.8,113.1,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.50735294117647,2000-01-01 16:44:28,2000-01-01 16:49:00,0 days 00:04:32,272.0,4.533333333333333,16:44:28,16:49:00
2023-04-18,2023-04-18,1900-01-01 17:10:29,1900-01-01 17:30:04,"19,583",138.6,140.89999999999998,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.11744680851063743,2000-01-01 17:10:29,2000-01-01 17:30:04,0 days 00:19:35,1175.0,19.583333333333332,17:10:29,17:30:04
2023-04-17,2023-04-17,1900-01-01 16:52:29,1900-01-01 16:59:59,"8,600",114.2,116.03139534883722,A,50,A50,ascending,Eindhoven,Oss,E-A,True,0.2441860465116289,2000-01-01 16:52:29,2000-01-01 16:59:59,0 days 00:07:30,450.0,7.5,16:52:29,16:59:59
2023-04-17,2023-04-17,1900-01-01 17:00:00,1900-01-01 17:01:05,"8,600",116.03139534883722,116.29593023255815,A,50,A50,ascending,Eindhoven,Oss,E-A,True,0.2441860465116289,2000-01-01 17:00:00,2000-01-01 17:01:05,0 days 00:01:05,65.0,1.0833333333333333,17:00:00,17:01:05
2023-04-18,2023-04-18,1900-01-01 07:53:27,1900-01-01 07:59:59,"16,683",139.2,140.1006993006993,A,50,A50,ascending,Oss,Arnhem,E-A,True,0.13786213786213683,2000-01-01 07:53:27,2000-01-01 07:59:59,0 days 00:06:32,392.0,6.533333333333333,07:53:27,07:59:59
2023-04-18,2023-04-18,1900-01-01 08:00:00,1900-01-01 08:10:08,"16,683",140.1006993006993,141.4977022977023,A,50,A50,ascending,Oss,Arnhem,E-A,True,0.13786213786213683,2000-01-01 08:00:00,2000-01-01 08:10:08,0 days 00:10:08,608.0,10.133333333333333,08:00:00,08:10:08
2023-04-18,2023-04-18,1900-01-01 16:06:28,1900-01-01 16:14:00,"7,533",129.4,132.5,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.4115044247787622,2000-01-01 16:06:28,2000-01-01 16:14:00,0 days 00:07:32,452.0,7.533333333333333,16:06:28,16:14:00
2023-04-18,2023-04-18,1900-01-01 17:02:29,1900-01-01 17:34:01,"31,533",115.1,117.79999999999998,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.0856236786469341,2000-01-01 17:02:29,2000-01-01 17:34:01,0 days 00:31:32,1892.0,31.533333333333335,17:02:29,17:34:01
2023-04-18,2023-04-18,1900-01-01 17:52:29,1900-01-01 17:54:00,"1,517",115.8,118.6,A,50,A50,ascending,Eindhoven,Oss,E-A,False,1.8461538461538443,2000-01-01 17:52:29,2000-01-01 17:54:00,0 days 00:01:31,91.0,1.5166666666666666,17:52:29,17:54:00
2023-04-18,2023-04-18,1900-01-01 17:52:29,1900-01-01 17:59:00,"6,517",136.0,138.4,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.3682864450127886,2000-01-01 17:52:29,2000-01-01 17:59:00,0 days 00:06:31,391.0,6.516666666666667,17:52:29,17:59:00
2023-04-19,2023-04-19,1900-01-01 07:43:26,1900-01-01 07:47:00,"3,567",139.7,141.79999999999998,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.5887850467289704,2000-01-01 07:43:26,2000-01-01 07:47:00,0 days 00:03:34,214.0,3.566666666666667,07:43:26,07:47:00
2023-04-17,2023-04-17,1900-01-01 17:06:28,1900-01-01 17:09:00,"2,533",115.6,117.69999999999999,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.8289473684210504,2000-01-01 17:06:28,2000-01-01 17:09:00,0 days 00:02:32,152.0,2.533333333333333,17:06:28,17:09:00
2023-04-17,2023-04-17,1900-01-01 17:51:28,1900-01-01 17:54:00,"2,533",139.5,141.9,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.9473684210526339,2000-01-01 17:51:28,2000-01-01 17:54:00,0 days 00:02:32,152.0,2.533333333333333,17:51:28,17:54:00
2023-04-18,2023-04-18,1900-01-01 08:35:27,1900-01-01 08:38:00,"2,550",159.7,161.99999999999997,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.9019607843137188,2000-01-01 08:35:27,2000-01-01 08:38:00,0 days 00:02:33,153.0,2.55,08:35:27,08:38:00
2023-04-18,2023-04-18,1900-01-01 17:45:29,1900-01-01 17:51:02,"5,550",115.9,118.30000000000001,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.43243243243243346,2000-01-01 17:45:29,2000-01-01 17:51:02,0 days 00:05:33,333.0,5.55,17:45:29,17:51:02
2023-04-19,2023-04-19,1900-01-01 07:32:26,1900-01-01 07:34:00,"1,567",138.0,140.2,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.4042553191489289,2000-01-01 07:32:26,2000-01-01 07:34:00,0 days 00:01:34,94.0,1.5666666666666667,07:32:26,07:34:00
2023-04-19,2023-04-19,1900-01-01 16:27:28,1900-01-01 16:29:00,"1,533",139.7,141.79999999999998,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.3695652173913004,2000-01-01 16:27:28,2000-01-01 16:29:00,0 days 00:01:32,92.0,1.5333333333333334,16:27:28,16:29:00
2023-04-19,2023-04-19,1900-01-01 16:46:28,1900-01-01 16:56:01,"9,550",115.6,118.1,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.2617801047120419,2000-01-01 16:46:28,2000-01-01 16:56:01,0 days 00:09:33,573.0,9.55,16:46:28,16:56:01
2023-04-17,2023-04-17,1900-01-01 16:26:28,1900-01-01 16:42:00,"15,533",137.3,139.8,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.1609442060085837,2000-01-01 16:26:28,2000-01-01 16:42:00,0 days 00:15:32,932.0,15.533333333333333,16:26:28,16:42:00
2023-04-17,2023-04-17,1900-01-01 16:55:29,1900-01-01 16:59:59,"25,517",139.5,139.870346178968,A,50,A50,ascending,Oss,Arnhem,E-A,True,0.0822991508817764,2000-01-01 16:55:29,2000-01-01 16:59:59,0 days 00:04:30,270.0,4.5,16:55:29,16:59:59
2023-04-17,2023-04-17,1900-01-01 17:00:00,1900-01-01 17:21:00,"25,517",139.870346178968,141.5986283474853,A,50,A50,ascending,Oss,Arnhem,E-A,True,0.0822991508817764,2000-01-01 17:00:00,2000-01-01 17:21:00,0 days 00:21:00,1260.0,21.0,17:00:00,17:21:00
2023-04-18,2023-04-18,1900-01-01 08:05:27,1900-01-01 08:09:01,"3,567",152.5,155.0,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.7009345794392523,2000-01-01 08:05:27,2000-01-01 08:09:01,0 days 00:03:34,214.0,3.566666666666667,08:05:27,08:09:01
2023-04-18,2023-04-18,1900-01-01 09:00:27,1900-01-01 09:02:00,"1,550",155.0,157.6,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.677419354838706,2000-01-01 09:00:27,2000-01-01 09:02:00,0 days 00:01:33,93.0,1.55,09:00:27,09:02:00
2023-04-19,2023-04-19,1900-01-01 17:02:29,1900-01-01 17:04:00,"1,517",103.5,105.5,A,50,A50,ascending,Eindhoven,Oss,E-A,False,1.3186813186813187,2000-01-01 17:02:29,2000-01-01 17:04:00,0 days 00:01:31,91.0,1.5166666666666666,17:02:29,17:04:00
2023-04-17,2023-04-17,1900-01-01 15:53:27,1900-01-01 15:59:59,"53,550",116.0,116.39041394335511,A,50,A50,ascending,Eindhoven,Oss,E-A,True,0.05975723622782452,2000-01-01 15:53:27,2000-01-01 15:59:59,0 days 00:06:32,392.0,6.533333333333333,15:53:27,15:59:59
2023-04-17,2023-04-17,1900-01-01 16:00:00,1900-01-01 16:47:00,"53,550",116.39041394335511,119.19900404606287,A,50,A50,ascending,Eindhoven,Oss,E-A,True,0.05975723622782452,2000-01-01 16:00:00,2000-01-01 16:47:00,0 days 00:47:00,2820.0,47.0,16:00:00,16:47:00
2023-04-17,2023-04-17,1900-01-01 17:09:29,1900-01-01 17:14:00,"4,517",115.1,117.19999999999999,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.4649446494464932,2000-01-01 17:09:29,2000-01-01 17:14:00,0 days 00:04:31,271.0,4.516666666666667,17:09:29,17:14:00
2023-04-17,2023-04-17,1900-01-01 17:54:28,1900-01-01 17:59:00,"4,533",113.7,119.0,A,50,A50,ascending,Eindhoven,Oss,E-A,False,1.169117647058823,2000-01-01 17:54:28,2000-01-01 17:59:00,0 days 00:04:32,272.0,4.533333333333333,17:54:28,17:59:00
2023-04-18,2023-04-18,1900-01-01 16:16:28,1900-01-01 16:25:03,"8,583",129.5,133.1,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.41941747572815463,2000-01-01 16:16:28,2000-01-01 16:25:03,0 days 00:08:35,515.0,8.583333333333334,16:16:28,16:25:03
2023-04-18,2023-04-18,1900-01-01 16:16:28,1900-01-01 16:23:00,"6,533",102.0,105.8,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.581632653061224,2000-01-01 16:16:28,2000-01-01 16:23:00,0 days 00:06:32,392.0,6.533333333333333,16:16:28,16:23:00
2023-04-18,2023-04-18,1900-01-01 17:32:28,1900-01-01 17:50:03,"17,583",139.7,144.79999999999998,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.29004739336492863,2000-01-01 17:32:28,2000-01-01 17:50:03,0 days 00:17:35,1055.0,17.583333333333332,17:32:28,17:50:03
2023-04-19,2023-04-19,1900-01-01 07:47:26,1900-01-01 07:51:00,"3,567",139.0,141.8,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.7850467289719658,2000-01-01 07:47:26,2000-01-01 07:51:00,0 days 00:03:34,214.0,3.566666666666667,07:47:26,07:51:00
2023-04-19,2023-04-19,1900-01-01 17:24:29,1900-01-01 17:26:02,"1,550",140.3,144.20000000000002,A,50,A50,ascending,Oss,Arnhem,E-A,False,2.516129032258068,2000-01-01 17:24:29,2000-01-01 17:26:02,0 days 00:01:33,93.0,1.55,17:24:29,17:26:02
2023-04-19,2023-04-19,1900-01-01 17:26:29,1900-01-01 17:31:01,"4,533",134.9,138.3,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.7500000000000012,2000-01-01 17:26:29,2000-01-01 17:31:01,0 days 00:04:32,272.0,4.533333333333333,17:26:29,17:31:01
2023-04-19,2023-04-19,1900-01-01 17:55:28,1900-01-01 17:57:00,"1,533",116.3,118.39999999999999,A,50,A50,ascending,Eindhoven,Oss,E-A,False,1.3695652173913004,2000-01-01 17:55:28,2000-01-01 17:57:00,0 days 00:01:32,92.0,1.5333333333333334,17:55:28,17:57:00
2023-04-19,2023-04-19,1900-01-01 18:01:28,1900-01-01 18:03:00,"1,533",116.0,118.2,A,50,A50,ascending,Eindhoven,Oss,E-A,False,1.4347826086956539,2000-01-01 18:01:28,2000-01-01 18:03:00,0 days 00:01:32,92.0,1.5333333333333334,18:01:28,18:03:00
2023-04-17,2023-04-17,1900-01-01 17:37:29,1900-01-01 17:56:00,"18,517",139.5,141.5,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.10801080108010802,2000-01-01 17:37:29,2000-01-01 17:56:00,0 days 00:18:31,1111.0,18.516666666666666,17:37:29,17:56:00
2023-04-17,2023-04-17,1900-01-01 17:55:28,1900-01-01 17:57:00,"1,533",139.7,142.7,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.9565217391304346,2000-01-01 17:55:28,2000-01-01 17:57:00,0 days 00:01:32,92.0,1.5333333333333334,17:55:28,17:57:00
2023-04-18,2023-04-18,1900-01-01 08:27:27,1900-01-01 08:29:01,"1,567",159.6,161.6,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.2765957446808511,2000-01-01 08:27:27,2000-01-01 08:29:01,0 days 00:01:34,94.0,1.5666666666666667,08:27:27,08:29:01
2023-04-18,2023-04-18,1900-01-01 16:28:28,1900-01-01 16:32:00,"3,533",115.4,118.10000000000001,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.7641509433962272,2000-01-01 16:28:28,2000-01-01 16:32:00,0 days 00:03:32,212.0,3.533333333333333,16:28:28,16:32:00
2023-04-18,2023-04-18,1900-01-01 17:55:28,1900-01-01 17:59:59,"6,533",115.5,118.19617346938776,A,50,A50,ascending,Eindhoven,Oss,E-A,True,0.5969387755102049,2000-01-01 17:55:28,2000-01-01 17:59:59,0 days 00:04:31,271.0,4.516666666666667,17:55:28,17:59:59
2023-04-18,2023-04-18,1900-01-01 18:00:00,1900-01-01 18:02:00,"6,533",118.19617346938776,119.39005102040817,A,50,A50,ascending,Eindhoven,Oss,E-A,True,0.5969387755102049,2000-01-01 18:00:00,2000-01-01 18:02:00,0 days 00:02:00,120.0,2.0,18:00:00,18:02:00
2023-04-19,2023-04-19,1900-01-01 18:34:27,1900-01-01 18:39:00,"4,550",136.7,139.2,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.5494505494505495,2000-01-01 18:34:27,2000-01-01 18:39:00,0 days 00:04:33,273.0,4.55,18:34:27,18:39:00
2023-04-17,2023-04-17,1900-01-01 17:25:28,1900-01-01 17:54:00,"28,533",113.7,118.60000000000001,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.17172897196261702,2000-01-01 17:25:28,2000-01-01 17:54:00,0 days 00:28:32,1712.0,28.533333333333335,17:25:28,17:54:00
2023-04-18,2023-04-18,1900-01-01 07:47:26,1900-01-01 07:59:59,"15,583",159.6,161.37176470588233,A,50,A50,ascending,Oss,Arnhem,E-A,True,0.14117647058823457,2000-01-01 07:47:26,2000-01-01 07:59:59,0 days 00:12:33,753.0,12.55,07:47:26,07:59:59
2023-04-18,2023-04-18,1900-01-01 08:00:00,1900-01-01 08:03:01,"15,583",161.37176470588233,161.79764705882351,A,50,A50,ascending,Oss,Arnhem,E-A,True,0.14117647058823457,2000-01-01 08:00:00,2000-01-01 08:03:01,0 days 00:03:01,181.0,3.0166666666666666,08:00:00,08:03:01
2023-04-18,2023-04-18,1900-01-01 17:33:29,1900-01-01 17:54:00,"20,517",113.8,121.8,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.3899268887083672,2000-01-01 17:33:29,2000-01-01 17:54:00,0 days 00:20:31,1231.0,20.516666666666666,17:33:29,17:54:00
2023-04-19,2023-04-19,1900-01-01 18:34:27,1900-01-01 18:39:00,"4,550",103.5,105.8,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.5054945054945049,2000-01-01 18:34:27,2000-01-01 18:39:00,0 days 00:04:33,273.0,4.55,18:34:27,18:39:00
2023-04-17,2023-04-17,1900-01-01 15:08:28,1900-01-01 15:54:00,"45,533",115.6,118.69999999999999,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.06808199121522682,2000-01-01 15:08:28,2000-01-01 15:54:00,0 days 00:45:32,2732.0,45.53333333333333,15:08:28,15:54:00
2023-04-17,2023-04-17,1900-01-01 17:57:28,1900-01-01 17:59:59,"2,617",139.2,142.0853503184713,A,50,A50,ascending,Oss,Arnhem,E-A,True,1.1464968152866242,2000-01-01 17:57:28,2000-01-01 17:59:59,0 days 00:02:31,151.0,2.5166666666666666,17:57:28,17:59:59
2023-04-17,2023-04-17,1900-01-01 18:00:00,1900-01-01 18:00:05,"2,617",142.0853503184713,142.1808917197452,A,50,A50,ascending,Oss,Arnhem,E-A,True,1.1464968152866242,2000-01-01 18:00:00,2000-01-01 18:00:05,0 days 00:00:05,5.0,0.08333333333333333,18:00:00,18:00:05
2023-04-19,2023-04-19,1900-01-01 15:58:28,1900-01-01 15:59:59,"22,533",134.2,134.38173076923076,A,50,A50,ascending,Oss,Arnhem,E-A,True,0.11982248520710008,2000-01-01 15:58:28,2000-01-01 15:59:59,0 days 00:01:31,91.0,1.5166666666666666,15:58:28,15:59:59
2023-04-19,2023-04-19,1900-01-01 16:00:00,1900-01-01 16:21:00,"22,533",134.38173076923076,136.89800295857987,A,50,A50,ascending,Oss,Arnhem,E-A,True,0.11982248520710008,2000-01-01 16:00:00,2000-01-01 16:21:00,0 days 00:21:00,1260.0,21.0,16:00:00,16:21:00
2023-04-19,2023-04-19,1900-01-01 16:12:28,1900-01-01 16:14:00,"1,533",139.6,141.89999999999998,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.4999999999999887,2000-01-01 16:12:28,2000-01-01 16:14:00,0 days 00:01:32,92.0,1.5333333333333334,16:12:28,16:14:00
2023-04-19,2023-04-19,1900-01-01 16:20:28,1900-01-01 16:31:00,"10,533",136.0,138.1,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.1993670886075944,2000-01-01 16:20:28,2000-01-01 16:31:00,0 days 00:10:32,632.0,10.533333333333333,16:20:28,16:31:00
2023-04-19,2023-04-19,1900-01-01 16:20:28,1900-01-01 16:22:00,"1,533",139.6,141.7,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.3695652173913004,2000-01-01 16:20:28,2000-01-01 16:22:00,0 days 00:01:32,92.0,1.5333333333333334,16:20:28,16:22:00
2023-04-19,2023-04-19,1900-01-01 16:20:28,1900-01-01 16:22:00,"1,533",113.6,115.6,A,50,A50,ascending,Eindhoven,Oss,E-A,False,1.3043478260869565,2000-01-01 16:20:28,2000-01-01 16:22:00,0 days 00:01:32,92.0,1.5333333333333334,16:20:28,16:22:00
2023-04-17,2023-04-17,1900-01-01 15:58:27,1900-01-01 15:59:59,"19,550",137.7,137.96666666666664,A,50,A50,ascending,Oss,Arnhem,E-A,True,0.1739130434782597,2000-01-01 15:58:27,2000-01-01 15:59:59,0 days 00:01:32,92.0,1.5333333333333334,15:58:27,15:59:59
2023-04-17,2023-04-17,1900-01-01 16:00:00,1900-01-01 16:18:00,"19,550",137.96666666666664,141.09710144927533,A,50,A50,ascending,Oss,Arnhem,E-A,True,0.1739130434782597,2000-01-01 16:00:00,2000-01-01 16:18:00,0 days 00:18:00,1080.0,18.0,16:00:00,16:18:00
2023-04-18,2023-04-18,1900-01-01 07:06:25,1900-01-01 07:19:00,"12,583",137.0,139.3,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.18278145695364328,2000-01-01 07:06:25,2000-01-01 07:19:00,0 days 00:12:35,755.0,12.583333333333334,07:06:25,07:19:00
