Date,Hour,DD,FH,FF,FX,T,TD,SQ,Q,DR,RH,P,VV,N,U,M,R,S,O,Y
2023-10-01,23,190,2.0,1.0,3.0,15.7,14.2,0.0,0,0.0,0.0,1020.9,69,5,90,0,0,0,0,0
2023-10-01,24,180,2.0,2.0,3.0,15.1,13.7,0.0,0,0.0,0.0,1020.8,65,8,91,0,0,0,0,0
2023-10-02,1,180,2.0,2.0,3.0,15.5,13.9,0.0,0,0.0,0.0,1020.6,68,8,90,0,0,0,0,0
2023-10-02,2,160,2.0,2.0,3.0,14.8,13.6,0.0,0,0.0,0.0,1020.4,65,8,92,0,0,0,0,0
2023-10-02,3,170,2.0,2.0,3.0,14.7,13.5,0.0,0,0.0,0.0,1020.2,65,8,92,0,0,0,0,0
2023-10-02,4,190,2.0,2.0,4.0,15.2,13.4,0.0,0,0.0,0.0,1020.0,67,8,88,0,0,0,0,0
2023-10-02,5,180,2.0,2.0,4.0,15.0,13.2,0.0,0,0.0,0.0,1019.9,67,8,89,0,0,0,0,0
2023-10-02,6,190,2.0,1.0,3.0,14.5,13.2,0.0,1,0.0,0.0,1020.1,64,8,91,0,0,0,0,0
2023-10-02,7,200,2.0,2.0,3.0,16.1,14.1,0.3,24,0.0,0.0,1020.2,65,8,88,0,0,0,0,0
2023-10-02,8,210,2.0,2.0,4.0,18.1,14.8,0.5,66,0.0,0.0,1020.1,66,8,81,0,0,0,0,0
2023-10-02,9,200,2.0,3.0,4.0,20.0,15.5,0.7,97,0.0,0.0,1020.1,65,8,75,0,0,0,0,0
2023-10-02,10,210,2.0,3.0,4.0,21.6,16.0,0.2,87,0.0,0.0,1020.0,65,7,70,0,0,0,0,0
2023-10-02,11,220,3.0,2.0,5.0,22.1,16.2,0.4,133,0.0,0.0,1019.7,66,8,69,0,0,0,0,0
2023-10-02,12,180,2.0,3.0,4.0,23.3,16.5,0.3,133,0.0,0.0,1019.1,71,8,65,0,0,0,0,0
2023-10-02,13,170,3.0,3.0,5.0,24.3,16.6,0.1,108,0.0,0.0,1018.5,72,8,62,0,0,0,0,0
2023-10-02,14,180,3.0,3.0,5.0,24.8,17.0,0.8,131,0.0,0.0,1017.7,71,8,61,0,0,0,0,0
2023-10-02,15,170,3.0,3.0,4.0,25.1,17.1,0.9,109,0.0,0.0,1016.8,70,8,61,0,0,0,0,0
2023-10-02,16,170,2.0,2.0,4.0,24.4,17.0,1.0,68,0.0,0.0,1016.1,70,8,63,0,0,0,0,0
2023-10-02,17,130,2.0,2.0,4.0,21.4,17.5,0.7,15,0.0,0.0,1015.7,68,8,78,0,0,0,0,0
2023-10-02,18,0,1.0,0.0,2.0,18.8,17.5,0.0,0,0.0,0.0,1015.6,65,7,92,0,0,0,0,0
2023-10-02,19,140,0.0,2.0,2.0,16.0,15.6,0.0,0,0.0,0.0,1015.0,64,8,97,0,0,0,0,0
2023-10-02,20,160,2.0,2.0,3.0,17.9,15.8,0.0,0,0.0,0.0,1014.2,65,8,87,0,0,0,0,0
2023-10-02,21,160,2.0,2.0,4.0,17.7,15.7,0.0,0,0.0,0.0,1013.6,64,8,88,0,0,0,0,0
2023-10-02,22,160,3.0,3.0,4.0,18.1,15.2,0.0,0,0.0,0.0,1012.6,64,8,83,0,0,0,0,0
2023-10-02,23,170,4.0,4.0,5.0,18.5,14.9,0.0,0,0.0,0.0,1011.8,62,8,79,0,0,0,0,0
2023-10-02,24,160,4.0,4.0,6.0,18.8,15.1,0.0,0,0.0,0.0,1010.8,62,8,78,0,0,0,0,0
2023-10-03,1,170,4.0,3.0,5.0,19.1,14.9,0.0,0,0.0,0.0,1009.7,62,8,76,0,0,0,0,0
2023-10-03,2,190,4.0,5.0,7.0,20.0,14.7,0.0,0,0.0,0.0,1009.1,64,8,71,0,0,0,0,0
2023-10-03,3,220,5.0,6.0,8.0,19.4,14.7,0.0,0,0.0,0.0,1009.0,65,8,74,0,0,0,0,0
2023-10-03,4,230,6.0,6.0,9.0,20.1,15.5,0.0,0,0.0,0.0,1009.1,71,8,74,0,0,0,0,0
2023-10-03,5,250,7.0,6.0,13.0,19.6,15.1,0.0,0,0.0,0.0,1009.8,75,8,75,0,0,0,0,0
2023-10-03,6,220,7.0,6.0,12.0,18.5,14.6,0.0,0,0.0,0.0,1010.0,75,8,78,0,0,0,0,0
2023-10-03,7,220,7.0,7.0,11.0,18.5,15.1,0.0,5,0.0,0.0,1010.9,75,8,80,0,0,0,0,0
2023-10-03,8,230,7.0,6.0,11.0,18.4,15.4,0.0,13,0.0,0.0,1011.5,70,8,82,0,0,0,0,0
2023-10-03,9,260,6.0,7.0,11.0,17.7,14.4,0.0,37,0.1,0.1,1013.0,75,8,80,0,1,0,0,0
2023-10-03,11,280,5.0,6.0,11.0,15.4,13.9,0.2,54,0.1,0.3,1015.5,50,8,90,0,1,0,0,0
2023-10-03,12,280,5.0,5.0,10.0,15.4,13.7,0.4,95,0.5,0.3,1016.3,56,8,89,0,1,0,0,0
2023-10-03,13,290,5.0,5.0,12.0,15.8,13.2,0.5,87,0.4,0.4,1017.5,70,4,84,0,1,0,0,0
2023-10-03,14,280,5.0,5.0,11.0,14.8,12.9,0.3,68,0.3,0.7,1018.9,70,7,88,0,1,0,0,0
2023-10-03,16,270,5.0,5.0,10.0,15.8,9.8,1.0,72,0.0,0.0,1020.6,80,1,67,0,0,0,0,0
2023-10-03,17,250,4.0,4.0,8.0,14.6,9.8,0.7,22,0.0,0.0,1021.8,75,1,73,0,0,0,0,0
2023-10-03,18,230,4.0,5.0,8.0,13.1,9.5,0.0,1,0.0,0.0,1022.4,75,0,78,0,0,0,0,0
2023-10-03,19,210,4.0,5.0,6.0,12.3,9.2,0.0,0,0.0,0.0,1023.2,70,1,81,0,0,0,0,0
2023-10-03,20,230,5.0,6.0,9.0,13.8,9.7,0.0,0,0.0,0.0,1024.1,75,4,76,0,0,0,0,0
2023-10-03,21,230,5.0,5.0,9.0,12.8,9.8,0.0,0,0.0,0.0,1024.4,70,2,82,0,0,0,0,0
2023-10-03,22,210,4.0,4.0,6.0,13.1,10.3,0.0,0,0.0,0.0,1024.7,70,7,82,0,0,0,0,0
2023-10-03,23,210,4.0,4.0,5.0,11.5,9.8,0.0,0,0.0,0.0,1024.8,70,2,89,0,0,0,0,0
2023-10-03,24,220,4.0,4.0,7.0,11.8,10.1,0.0,0,0.0,0.0,1025.3,70,2,89,0,0,0,0,0
2023-10-04,1,230,4.0,5.0,6.0,12.7,10.6,0.0,0,0.0,0.0,1025.6,70,8,86,0,0,0,0,0
2023-10-04,2,230,4.0,5.0,7.0,12.4,10.5,0.0,0,0.0,0.0,1025.8,70,8,88,0,0,0,0,0
2023-10-04,3,220,4.0,4.0,6.0,11.8,10.3,0.0,0,0.0,0.0,1025.9,70,8,90,0,0,0,0,0
2023-10-04,4,220,4.0,4.0,6.0,10.9,9.7,0.0,0,0.0,0.0,1026.0,65,1,92,0,0,0,0,0
2023-10-04,5,210,4.0,4.0,6.0,10.4,9.4,0.0,0,0.0,0.0,1025.9,65,0,93,0,0,0,0,0
2023-10-04,6,220,4.0,4.0,6.0,10.3,9.3,0.0,1,0.0,0.0,1026.4,65,0,94,0,0,0,0,0
2023-10-04,7,220,3.0,4.0,5.0,11.5,10.3,0.7,24,0.0,0.0,1027.1,65,1,92,0,0,0,0,0
2023-10-04,8,210,5.0,5.0,7.0,13.0,11.1,1.0,74,0.0,0.0,1027.2,70,8,87,0,0,0,0,0
2023-10-04,9,220,5.0,6.0,8.0,14.5,11.5,0.8,103,0.0,0.0,1027.6,70,8,82,0,0,0,0,0
2023-10-04,10,220,6.0,6.0,9.0,15.8,12.0,0.8,143,0.0,0.0,1027.5,72,8,77,0,0,0,0,0
2023-10-04,11,220,6.0,6.0,9.0,16.4,11.5,0.5,136,0.0,0.0,1027.4,75,8,72,0,0,0,0,0
2023-10-04,12,230,6.0,6.0,9.0,16.5,10.5,0.6,131,0.0,0.0,1027.0,79,8,67,0,0,0,0,0
2023-10-04,13,230,6.0,5.0,9.0,16.7,10.6,0.0,97,0.0,0.0,1026.6,74,8,67,0,0,0,0,0
2023-10-04,14,230,6.0,6.0,10.0,16.7,10.8,0.0,63,0.0,0.0,1026.3,80,8,68,0,0,0,0,0
2023-10-04,15,230,5.0,5.0,8.0,17.1,11.3,0.6,82,0.0,0.0,1025.8,80,8,68,0,0,0,0,0
2023-10-04,16,220,5.0,4.0,8.0,15.9,11.0,0.8,54,0.0,0.0,1025.6,75,8,72,0,0,0,0,0
2023-10-04,17,220,3.0,3.0,6.0,15.3,11.2,0.3,12,0.0,0.0,1025.6,75,8,77,0,0,0,0,0
2023-10-04,19,190,2.0,2.0,4.0,13.9,11.7,0.0,0,0.0,0.0,1025.6,70,8,86,0,0,0,0,0
2023-10-04,21,210,3.0,4.0,5.0,12.3,10.8,0.0,0,0.0,0.0,1025.3,70,8,90,0,0,0,0,0
2023-10-04,22,220,4.0,4.0,7.0,13.0,10.6,0.0,0,0.0,0.0,1024.8,70,8,85,0,0,0,0,0
2023-10-04,23,210,4.0,4.0,7.0,12.3,10.0,0.0,0,0.0,0.0,1024.2,70,8,86,0,0,0,0,0
2023-10-04,24,210,4.0,4.0,6.0,12.5,10.4,0.0,0,0.0,0.0,1023.7,70,8,87,0,0,0,0,0
2023-10-05,1,230,5.0,4.0,8.0,12.8,10.5,0.0,0,0.0,0.0,1024.0,70,8,85,0,0,0,0,0
2023-10-05,2,220,4.0,4.0,7.0,12.4,10.3,0.0,0,0.0,0.0,1023.8,70,8,87,0,0,0,0,0
2023-10-05,3,210,4.0,4.0,6.0,12.0,10.2,0.0,0,0.0,0.0,1023.6,70,8,88,0,0,0,0,0
2023-10-05,4,210,4.0,4.0,6.0,11.8,10.1,0.0,0,0.0,0.0,1023.5,70,8,89,0,0,0,0,0
2023-10-05,5,210,4.0,4.0,6.0,11.6,10.2,0.0,0,0.0,0.0,1023.4,65,8,91,0,0,0,0,0
2023-10-05,6,210,4.0,4.0,6.0,11.8,10.5,0.0,0,0.0,0.0,1023.7,65,8,91,0,0,0,0,0
2023-10-05,7,210,4.0,3.0,6.0,12.4,10.9,0.0,11,0.0,0.0,1024.3,70,8,90,0,0,0,0,0
2023-10-05,8,220,4.0,4.0,7.0,13.8,11.4,0.0,42,0.0,0.0,1024.9,70,8,85,0,0,0,0,0
2023-10-05,9,230,4.0,5.0,6.0,14.8,11.5,0.0,67,0.0,0.0,1025.3,75,8,80,0,0,0,0,0
2023-10-05,10,230,5.0,4.0,7.0,15.4,11.6,0.0,70,0.0,0.0,1025.8,75,8,78,0,0,0,0,0
2023-10-05,11,240,5.0,4.0,7.0,16.5,11.9,0.1,93,0.0,0.0,1025.6,75,8,74,0,0,0,0,0
2023-10-05,12,230,5.0,6.0,9.0,17.7,11.7,1.0,182,0.0,0.0,1025.5,79,8,67,0,0,0,0,0
2023-10-05,13,240,5.0,5.0,10.0,17.7,11.3,0.4,127,0.0,0.0,1025.5,80,7,65,0,0,0,0,0
2023-10-05,14,250,5.0,4.0,7.0,18.5,11.0,0.9,139,0.0,0.0,1025.3,81,8,61,0,0,0,0,0
2023-10-05,15,230,5.0,4.0,7.0,17.4,11.1,0.7,99,0.0,0.0,1025.2,80,8,66,0,0,0,0,0
2023-10-05,16,230,4.0,4.0,6.0,17.2,11.7,0.8,52,0.0,0.0,1025.1,80,7,69,0,0,0,0,0
2023-10-05,17,200,3.0,2.0,5.0,14.8,11.5,0.5,16,0.0,0.0,1025.4,75,8,80,0,0,0,0,0
2023-10-05,18,180,2.0,3.0,4.0,13.6,10.9,0.0,0,0.0,0.0,1025.4,70,8,84,0,0,0,0,0
2023-10-05,19,190,2.0,2.0,4.0,13.2,10.8,0.0,0,0.0,0.0,1025.5,70,8,85,0,0,0,0,0
2023-10-05,20,180,2.0,2.0,4.0,12.5,10.5,0.0,0,0.0,0.0,1025.8,70,8,87,0,0,0,0,0
2023-10-05,21,190,2.0,2.0,3.0,11.8,10.4,0.0,0,0.0,0.0,1026.0,70,8,90,0,0,0,0,0
2023-10-05,22,180,2.0,2.0,4.0,12.0,10.4,0.0,0,0.0,0.0,1025.7,70,8,89,0,0,0,0,0
2023-10-05,23,200,3.0,3.0,5.0,12.3,10.7,0.0,0,0.0,0.0,1025.6,70,8,90,0,0,0,0,0
2023-10-05,24,200,3.0,3.0,5.0,12.1,10.5,0.0,0,0.0,0.0,1025.6,70,8,90,0,0,0,0,0
2023-10-06,1,190,3.0,3.0,4.0,11.6,10.3,0.0,0,0.0,0.0,1025.5,65,8,92,0,0,0,0,0
2023-10-06,2,180,3.0,3.0,4.0,11.4,10.3,0.0,0,0.0,0.0,1025.0,65,8,92,0,0,0,0,0
2023-10-06,3,190,3.0,3.0,5.0,11.2,10.1,0.0,0,0.0,0.0,1024.9,65,8,93,0,0,0,0,0
2023-10-06,4,190,3.0,4.0,6.0,11.4,9.8,0.0,0,0.0,0.0,1024.7,70,8,89,0,0,0,0,0
2023-10-06,5,180,3.0,4.0,6.0,11.0,9.3,0.0,0,0.0,0.0,1024.4,70,8,89,0,0,0,0,0
2023-10-06,6,200,4.0,4.0,6.0,10.9,9.1,0.0,1,0.0,0.0,1024.4,70,8,88,0,0,0,0,0
2023-10-06,7,200,4.0,4.0,6.0,11.9,9.6,0.5,20,0.0,0.0,1024.6,70,8,86,0,0,0,0,0
2023-10-06,8,210,4.0,5.0,7.0,14.0,10.6,0.3,57,0.0,0.0,1024.9,75,8,79,0,0,0,0,0
2023-10-06,9,220,6.0,7.0,10.0,16.4,12.0,1.0,137,0.0,0.0,1024.8,75,8,75,0,0,0,0,0
2023-10-06,10,220,7.0,7.0,11.0,17.3,12.3,0.9,144,0.0,0.0,1024.5,75,8,72,0,0,0,0,0
2023-10-06,11,220,6.0,7.0,10.0,18.3,12.9,0.4,120,0.0,0.0,1024.2,75,8,71,0,0,0,0,0
2023-10-06,12,210,6.0,6.0,10.0,18.4,13.1,0.6,138,0.0,0.0,1023.9,75,8,71,0,0,0,0,0
2023-10-06,13,230,7.0,7.0,10.0,19.4,12.7,1.0,176,0.0,0.0,1023.6,79,8,65,0,0,0,0,0
2023-10-06,14,220,7.0,7.0,11.0,20.1,12.2,0.9,146,0.0,0.0,1023.1,79,5,60,0,0,0,0,0
2023-10-06,15,220,6.0,6.0,9.0,20.0,11.8,1.0,109,0.0,0.0,1022.9,80,7,59,0,0,0,0,0
2023-10-06,16,220,6.0,6.0,9.0,18.6,12.2,1.0,55,0.0,0.0,1022.8,80,8,66,0,0,0,0,0
2023-10-06,17,210,4.0,4.0,8.0,17.0,12.2,0.5,22,0.0,0.0,1022.6,75,8,73,0,0,0,0,0
2023-10-06,18,200,4.0,3.0,7.0,16.0,11.9,0.0,1,0.0,0.0,1022.7,75,8,76,0,0,0,0,0
2023-10-06,19,210,3.0,4.0,5.0,14.1,11.5,0.0,0,0.0,0.0,1022.6,70,7,84,0,0,0,0,0
2023-10-06,20,210,3.0,4.0,5.0,14.3,11.7,0.0,0,0.0,0.0,1022.5,70,2,84,0,0,0,0,0
2023-10-06,21,230,4.0,4.0,6.0,14.4,11.4,0.0,0,0.0,0.0,1022.8,70,2,82,0,0,0,0,0
2023-10-06,22,220,4.0,4.0,7.0,13.8,11.1,0.0,0,0.0,0.0,1022.9,70,7,83,0,0,0,0,0
2023-10-06,23,220,4.0,5.0,7.0,13.8,11.3,0.0,0,0.0,0.0,1022.8,70,8,85,0,0,0,0,0
2023-10-06,24,220,5.0,5.0,8.0,13.8,11.6,0.0,0,0.0,0.0,1022.3,70,7,86,0,0,0,0,0
2023-10-07,1,220,5.0,4.0,8.0,13.5,11.9,0.0,0,0.0,0.0,1022.1,70,5,89,0,0,0,0,0
2023-10-07,2,230,5.0,5.0,9.0,14.1,12.6,0.0,0,0.0,0.0,1021.9,65,7,90,0,0,0,0,0
2023-10-07,3,230,5.0,5.0,8.0,14.5,13.2,0.0,0,0.0,0.0,1021.9,61,8,91,0,0,0,0,0
2023-10-07,4,220,4.0,5.0,7.0,14.7,13.5,0.0,0,0.0,0.0,1021.6,60,8,92,0,0,0,0,0
2023-10-07,5,230,5.0,5.0,8.0,14.9,13.5,0.0,0,0.0,0.0,1021.7,63,8,91,0,0,0,0,0
2023-10-07,6,220,5.0,5.0,7.0,15.0,13.5,0.0,1,0.0,0.0,1021.6,64,8,91,0,0,0,0,0
2023-10-07,8,210,5.0,6.0,9.0,16.1,13.9,0.1,36,0.0,0.0,1022.3,69,7,87,0,0,0,0,0
2023-10-07,9,220,6.0,7.0,10.0,17.7,14.0,0.9,105,0.0,0.0,1022.5,70,1,78,0,0,0,0,0
2023-10-07,10,230,7.0,7.0,10.0,19.0,13.7,1.0,150,0.0,0.0,1022.2,72,0,71,0,0,0,0,0
2023-10-07,11,240,6.0,6.0,11.0,20.5,13.8,1.0,173,0.0,0.0,1022.4,76,1,65,0,0,0,0,0
2023-10-07,12,240,7.0,8.0,11.0,21.2,13.9,1.0,180,0.0,0.0,1022.2,80,3,63,0,0,0,0,0
2023-10-07,13,240,7.0,6.0,11.0,22.2,14.4,1.0,171,0.0,0.0,1022.3,74,4,61,0,0,0,0,0
2023-10-07,14,230,7.0,7.0,12.0,22.1,14.4,1.0,142,0.0,0.0,1021.6,80,6,61,0,0,0,0,0
2023-10-07,15,240,6.0,6.0,10.0,22.2,14.9,1.0,106,0.0,0.0,1021.6,80,8,63,0,0,0,0,0
2023-10-07,16,230,5.0,6.0,9.0,21.2,14.6,0.8,49,0.0,0.0,1021.5,79,8,66,0,0,0,0,0
2023-10-07,17,230,6.0,5.0,9.0,20.0,14.6,0.5,14,0.0,0.0,1021.5,75,8,71,0,0,0,0,0
2023-10-07,18,220,3.0,4.0,7.0,17.3,14.1,0.0,0,0.0,0.0,1022.1,70,5,81,0,0,0,0,0
2023-10-07,19,230,5.0,6.0,7.0,18.7,14.1,0.0,0,0.0,0.0,1021.8,75,8,74,0,0,0,0,0
2023-10-07,20,240,5.0,5.0,9.0,18.5,13.3,0.0,0,0.0,0.0,1022.2,75,8,71,0,0,0,0,0
2023-10-07,21,240,3.0,4.0,7.0,17.4,13.1,0.0,0,0.0,0.0,1022.9,75,8,75,0,0,0,0,0
2023-10-07,22,240,4.0,3.0,6.0,17.2,12.7,0.0,0,0.0,0.0,1023.0,75,8,74,0,0,0,0,0
2023-10-07,23,230,4.0,4.0,6.0,16.7,11.7,0.0,0,0.0,0.0,1023.0,75,8,72,0,0,0,0,0
2023-10-07,24,230,3.0,3.0,6.0,15.6,11.8,0.0,0,0.0,0.0,1023.3,75,8,78,0,0,0,0,0
2023-10-08,1,230,3.0,3.0,5.0,14.5,11.2,0.0,0,0.0,0.0,1023.7,75,8,80,0,0,0,0,0
2023-10-08,2,220,3.0,3.0,4.0,13.3,10.8,0.0,0,0.0,0.0,1023.4,70,8,84,0,0,0,0,0
2023-10-08,3,250,3.0,3.0,5.0,14.5,11.0,0.0,0,0.0,0.0,1023.7,75,8,79,0,0,0,0,0
2023-10-08,4,210,3.0,3.0,4.0,13.9,11.0,0.0,0,0.0,0.0,1024.0,70,8,82,0,0,0,0,0
2023-10-08,5,250,2.0,1.0,5.0,12.7,10.9,0.0,0,0.0,0.0,1024.5,70,8,88,0,0,0,0,0
2023-10-08,6,230,1.0,1.0,3.0,12.5,10.7,0.0,0,0.0,0.0,1024.8,70,8,88,0,0,0,0,0
2023-10-08,7,210,2.0,2.0,5.0,12.9,11.2,0.0,10,0.0,0.0,1024.8,70,8,89,0,0,0,0,0
2023-10-08,8,310,1.0,1.0,2.0,15.3,12.4,0.5,57,0.0,0.0,1025.2,68,8,82,0,0,0,0,0
2023-10-08,9,20,1.0,2.0,2.0,16.6,13.6,0.2,63,0.0,0.0,1026.0,64,8,82,0,0,0,0,0
2023-10-08,10,60,2.0,2.0,3.0,17.4,14.3,0.0,90,0.0,0.0,1026.1,60,8,82,0,0,0,0,0
2023-10-08,11,100,1.0,1.0,3.0,18.5,14.7,0.2,109,0.0,0.0,1025.9,61,8,78,0,0,0,0,0
2023-10-08,12,50,2.0,4.0,5.0,18.2,15.0,0.2,98,0.0,0.0,1025.7,62,8,81,0,0,0,0,0
2023-10-08,13,70,3.0,3.0,5.0,18.3,15.0,0.1,95,0.0,0.0,1025.2,61,8,81,0,0,0,0,0
2023-10-08,14,110,3.0,2.0,5.0,18.7,15.3,0.3,99,0.0,0.0,1024.5,61,8,80,0,0,0,0,0
2023-10-08,15,70,2.0,2.0,4.0,19.1,15.4,0.4,61,0.0,0.0,1024.1,61,8,79,0,0,0,0,0
2023-10-08,16,100,2.0,2.0,4.0,18.6,15.5,1.0,51,0.0,0.0,1023.8,61,7,81,0,0,0,0,0
2023-10-08,17,80,1.0,1.0,3.0,17.5,15.2,0.0,6,0.0,0.0,1023.8,59,8,85,0,0,0,0,0
2023-10-08,18,70,1.0,1.0,2.0,16.2,14.6,0.0,0,0.0,0.0,1023.5,57,8,90,0,0,0,0,0
2023-10-08,19,130,2.0,3.0,4.0,15.8,14.4,0.0,0,0.0,0.0,1022.7,57,8,91,0,0,0,0,0
2023-10-08,20,160,2.0,1.0,4.0,14.5,14.0,0.0,0,0.0,0.0,1022.3,50,8,96,0,0,0,0,0
2023-10-08,21,180,1.0,1.0,2.0,13.6,13.4,0.0,0,0.0,0.0,1022.0,35,8,98,0,0,0,0,0
2023-10-08,22,240,2.0,2.0,3.0,14.1,13.6,0.0,0,0.0,0.0,1021.8,59,8,96,0,0,0,0,0
2023-10-08,23,220,2.0,2.0,2.0,13.7,13.4,0.0,0,0.0,0.0,1021.4,58,8,98,0,0,0,0,0
2023-10-08,24,210,2.0,3.0,4.0,12.9,12.1,0.0,0,0.0,0.0,1021.0,59,8,95,0,0,0,0,0
2023-10-09,1,220,3.0,3.0,4.0,14.8,13.6,0.0,0,0.0,0.0,1020.4,63,8,92,0,0,0,0,0
2023-10-09,2,230,3.0,3.0,4.0,14.9,13.3,0.0,0,0.0,0.0,1020.5,67,8,89,0,0,0,0,0
2023-10-09,3,220,3.0,3.0,4.0,14.7,13.1,0.0,0,0.0,0.0,1020.0,64,8,90,0,0,0,0,0
2023-10-09,4,220,4.0,4.0,5.0,14.9,13.2,0.0,0,0.0,0.0,1019.6,64,8,89,0,0,0,0,0
2023-10-09,5,230,3.0,4.0,5.0,15.1,13.2,0.0,0,0.0,0.0,1019.9,64,8,88,0,0,0,0,0
2023-10-09,6,230,4.0,4.0,6.0,15.3,13.2,0.0,0,0.0,0.0,1020.2,62,8,87,0,0,0,0,0
2023-10-09,7,230,4.0,4.0,6.0,15.4,13.3,0.0,5,0.0,0.0,1020.4,61,8,87,0,0,0,0,0
2023-10-09,8,240,4.0,3.0,6.0,16.0,13.6,0.0,17,0.0,0.0,1020.6,61,8,85,0,0,0,0,0
2023-10-09,9,220,5.0,5.0,7.0,17.2,14.2,0.0,48,0.0,0.0,1020.3,61,8,82,0,0,0,0,0
2023-10-09,10,270,5.0,3.0,8.0,18.1,14.5,0.2,81,0.0,0.0,1020.9,61,8,79,0,0,0,0,0
2023-10-09,11,250,4.0,4.0,6.0,19.0,14.9,0.0,87,0.0,0.0,1020.9,60,8,76,0,0,0,0,0
2023-10-09,12,270,4.0,4.0,6.0,19.8,15.3,0.0,102,0.0,0.0,1020.8,62,8,75,0,0,0,0,0
2023-10-09,13,260,4.0,4.0,7.0,20.4,15.4,0.0,91,0.0,0.0,1020.6,69,8,73,0,0,0,0,0
2023-10-09,14,250,4.0,4.0,7.0,20.8,15.7,0.4,92,0.0,0.0,1020.4,71,8,72,0,0,0,0,0
2023-10-09,15,260,3.0,3.0,6.0,20.6,15.5,0.6,83,0.0,0.0,1020.3,75,8,72,0,0,0,0,0
2023-10-09,16,250,3.0,3.0,6.0,20.5,15.0,0.7,46,0.0,0.0,1020.4,75,8,70,0,0,0,0,0
2023-10-09,17,250,3.0,2.0,6.0,17.9,15.1,0.5,10,0.0,0.0,1020.8,70,4,83,0,0,0,0,0
2023-10-09,18,250,2.0,2.0,3.0,16.1,14.3,0.0,0,0.0,0.0,1021.2,66,8,89,0,0,0,0,0
2023-10-09,19,240,2.0,2.0,3.0,14.4,13.3,0.0,0,0.0,0.0,1021.4,62,8,92,0,0,0,0,0
2023-10-09,20,230,2.0,2.0,3.0,14.1,13.6,0.0,0,0.0,0.0,1021.5,58,8,96,0,0,0,0,0
2023-10-09,21,210,1.0,1.0,3.0,13.7,13.3,0.0,0,0.0,0.0,1021.7,40,8,97,0,0,0,0,0
2023-10-09,22,160,1.0,1.0,2.0,12.6,12.4,0.0,0,0.0,0.0,1021.6,1,8,98,1,0,0,0,0
2023-10-09,23,190,1.0,1.0,1.0,12.2,12.1,0.0,0,0.0,0.0,1021.4,2,8,99,1,0,0,0,0
2023-10-09,24,170,1.0,1.0,1.0,11.4,11.3,0.0,0,0.0,0.0,1021.2,3,7,99,1,0,0,0,0
2023-10-10,1,160,1.0,1.0,2.0,12.2,12.1,0.0,0,0.0,0.0,1021.0,2,8,99,1,0,0,0,0
2023-10-10,2,160,1.0,1.0,2.0,11.9,11.6,0.0,0,0.0,0.0,1020.4,37,8,98,1,0,0,0,0
2023-10-10,3,170,1.0,1.0,2.0,12.1,11.8,0.0,0,0.0,0.0,1020.0,10,8,98,0,0,0,0,0
2023-10-10,4,170,1.0,2.0,2.0,11.7,11.5,0.0,0,0.0,0.0,1020.0,16,8,98,0,0,0,0,0
2023-10-10,5,170,1.0,2.0,3.0,11.8,11.6,0.0,0,0.0,0.0,1019.6,41,8,98,0,0,0,0,0
2023-10-10,6,200,2.0,3.0,4.0,11.3,11.0,0.0,0,0.0,0.0,1019.4,50,8,97,0,0,0,0,0
2023-10-10,7,190,3.0,3.0,4.0,12.3,11.5,0.0,14,0.0,0.0,1019.3,58,8,95,0,0,0,0,0
2023-10-10,8,200,3.0,3.0,5.0,13.8,12.3,0.0,45,0.0,0.0,1019.0,61,8,90,0,0,0,0,0
2023-10-10,9,200,4.0,4.0,5.0,15.3,11.9,0.8,79,0.0,0.0,1019.2,67,8,80,0,0,0,0,0
2023-10-10,10,210,4.0,4.0,6.0,18.5,13.0,0.9,135,0.0,0.0,1019.2,69,8,70,0,0,0,0,0
2023-10-10,11,210,5.0,4.0,7.0,20.2,13.3,1.0,164,0.0,0.0,1018.9,72,5,64,0,0,0,0,0
2023-10-10,12,210,5.0,4.0,7.0,21.8,13.2,1.0,179,0.0,0.0,1018.3,80,3,58,0,0,0,0,0
2023-10-10,13,210,5.0,5.0,7.0,22.8,12.1,1.0,170,0.0,0.0,1017.8,77,3,50,0,0,0,0,0
2023-10-10,14,210,4.0,4.0,7.0,23.3,12.6,0.8,127,0.0,0.0,1017.6,80,8,50,0,0,0,0,0
2023-10-10,15,210,5.0,4.0,7.0,22.5,11.3,0.8,98,0.0,0.0,1017.1,81,8,49,0,0,0,0,0
2023-10-10,16,190,3.0,2.0,6.0,20.1,11.0,0.7,42,0.0,0.0,1016.7,71,7,55,0,0,0,0,0
2023-10-10,17,180,3.0,2.0,4.0,17.6,11.2,0.3,9,0.0,0.0,1016.5,80,6,66,0,0,0,0,0
2023-10-10,18,180,3.0,3.0,4.0,17.5,11.6,0.0,0,0.0,0.0,1016.2,80,8,67,0,0,0,0,0
2023-10-10,19,190,4.0,4.0,6.0,18.0,11.9,0.0,0,0.0,0.0,1016.0,80,8,67,0,0,0,0,0
2023-10-10,20,190,4.0,4.0,6.0,17.6,12.4,0.0,0,0.0,0.0,1015.6,75,8,71,0,0,0,0,0
2023-10-10,21,200,4.0,5.0,7.0,17.7,13.1,0.0,0,0.0,0.0,1015.7,75,8,74,0,0,0,0,0
2023-10-10,22,200,5.0,5.0,8.0,17.7,13.1,0.0,0,0.0,0.0,1015.4,75,8,74,0,0,0,0,0
