NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Trajectory From,Trajectory To,Cause Ground Detail,Month,route
3013656,2022-05-06,2022-05-06,17:41:28,17:43:00,7053.0,4600000.0,"1,533",118.5,123.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3014773,2022-05-09,2022-05-09,07:40:25,07:49:00,30278.0,3528000.0,"8,583",110.9,115.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3011042,2022-05-04,2022-05-04,17:36:28,17:44:00,3767.0,500000.0,"7,533",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3011974,2022-05-06,2022-05-06,10:54:27,11:39:48,169958.0,3748000.0,"45,350",125.7,127.9,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,,9,E-D
3012264,2022-05-06,2022-05-06,12:45:27,12:51:00,18385.0,3313000.0,"5,550",116.3,120.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),9,E-D
3012467,2022-05-06,2022-05-06,13:51:27,13:54:00,7625.0,2990000.0,"2,550",115.8,118.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),9,E-D
3012930,2022-05-06,2022-05-06,15:30:27,15:38:00,21698.0,2874000.0,"7,550",115.9,119.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3013667,2022-05-06,2022-05-06,17:44:27,17:47:00,12495.0,4900000.0,"2,550",109.8,114.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3013783,2022-05-06,2022-05-06,18:35:27,18:38:00,9435.0,3700000.0,"2,550",115.9,119.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3010022,2022-05-03,2022-05-03,17:27:28,17:31:01,8300.0,2338000.0,"3,550",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3011144,2022-05-04,2022-05-04,17:57:28,18:00:04,5200.0,2000000.0,"2,600",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3012368,2022-05-06,2022-05-06,13:18:27,13:30:02,43335.0,3741000.0,"11,583",110.8,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),9,E-D
3013671,2022-05-06,2022-05-06,17:45:27,17:47:00,2945.0,1900000.0,"1,550",116.5,118.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3013789,2022-05-06,2022-05-06,18:38:26,18:43:00,13733.0,3007000.0,"4,567",116.0,119.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3009028,2022-05-02,2022-05-02,17:16:28,17:19:00,5650.0,2230000.0,"2,533",110.8,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3010129,2022-05-03,2022-05-03,17:51:27,17:53:00,3100.0,2000000.0,"1,550",114.0,116.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3011155,2022-05-04,2022-05-04,18:00:28,18:06:00,12213.0,2207000.0,"5,533",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3012476,2022-05-06,2022-05-06,13:54:27,13:57:00,5675.0,2225000.0,"2,550",116.5,118.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),9,E-D
3012824,2022-05-06,2022-05-06,15:12:27,15:18:00,13365.0,2408000.0,"5,550",116.7,118.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3010138,2022-05-03,2022-05-03,17:53:28,18:04:00,28858.0,2740000.0,"10,533",110.8,114.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3010139,2022-05-03,2022-05-03,17:53:28,18:04:00,26085.0,2476000.0,"10,533",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3010786,2022-05-04,2022-05-04,16:50:28,16:52:00,3220.0,2100000.0,"1,533",110.8,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3011159,2022-05-04,2022-05-04,18:01:28,18:19:00,71657.0,4087000.0,"17,533",109.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3012285,2022-05-06,2022-05-06,12:51:27,12:53:00,3875.0,2500000.0,"1,550",117.9,120.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),9,E-D
3012484,2022-05-06,2022-05-06,13:57:28,14:00:05,13245.0,5062000.0,"2,617",114.0,119.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),9,E-D
3012487,2022-05-06,2022-05-06,13:58:27,14:00:04,4042.0,2500000.0,"1,617",114.6,117.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),9,E-D
3012586,2022-05-06,2022-05-06,14:25:27,14:31:01,19747.0,3547000.0,"5,567",116.1,119.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),9,E-D
3013064,2022-05-06,2022-05-06,15:52:27,16:56:22,403233.0,6309000.0,"63,917",116.3,123.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,,9,E-D
3015091,2022-05-09,2022-05-09,08:25:27,08:43:00,47980.0,2734000.0,"17,550",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3009944,2022-05-03,2022-05-03,17:08:27,17:18:00,30495.0,3193000.0,"9,550",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3015000,2022-05-09,2022-05-09,08:13:26,08:20:02,25280.0,3830000.0,"6,600",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3009050,2022-05-02,2022-05-02,17:20:28,17:22:00,3220.0,2100000.0,"1,533",110.8,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3009394,2022-05-03,2022-05-03,07:35:25,07:58:00,77035.0,3411000.0,"22,583",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3012722,2022-05-06,2022-05-06,14:55:27,15:04:00,20720.0,2423000.0,"8,550",115.9,118.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),9,E-D
3015707,2022-05-09,2022-05-09,16:34:28,16:39:00,2267.0,500000.0,"4,533",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3010891,2022-05-04,2022-05-04,17:10:28,17:57:00,155397.0,3339000.0,"46,533",110.7,113.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3011178,2022-05-04,2022-05-04,18:06:28,18:08:00,3067.0,2000000.0,"1,533",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3012117,2022-05-06,2022-05-06,11:55:27,19:14:00,3041087.0,6934000.0,"438,550",110.9,113.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),9,E-D
3012297,2022-05-06,2022-05-06,12:56:27,12:59:00,7525.0,2951000.0,"2,550",119.3,122.4,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,traffic jam outside rush hour (no cause reported),9,E-D
3012600,2022-05-06,2022-05-06,14:29:27,14:32:01,5483.0,2136000.0,"2,567",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),9,E-D
3014215,2022-05-07,2022-05-07,17:18:26,17:59:00,169800.0,4186000.0,"40,567",115.0,117.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),9,E-D
3014219,2022-05-07,2022-05-07,17:23:26,17:27:31,20008.0,4900000.0,"4,083",115.0,119.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),9,E-D
3009966,2022-05-03,2022-05-03,17:13:28,17:55:02,195740.0,4709000.0,"41,567",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3010808,2022-05-04,2022-05-04,16:53:28,16:55:04,3360.0,2100000.0,"1,600",110.8,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3012308,2022-05-06,2022-05-06,12:59:27,13:01:00,3100.0,2000000.0,"1,550",120.2,122.2,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,traffic jam outside rush hour (no cause reported),9,E-D
3014238,2022-05-07,2022-05-07,20:00:24,20:12:10,24870.0,2114000.0,"11,767",115.1,117.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,,9,E-D
3015994,2022-05-09,2022-05-09,17:30:28,17:33:00,842.0,332000.0,"2,533",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3010065,2022-05-03,2022-05-03,17:35:28,17:43:00,26035.0,3456000.0,"7,533",110.8,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3010166,2022-05-03,2022-05-03,18:05:27,18:07:00,4495.0,2900000.0,"1,550",110.6,113.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3013475,2022-05-06,2022-05-06,17:06:28,17:11:03,27165.0,5927000.0,"4,583",108.4,114.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3015227,2022-05-09,2022-05-09,08:47:27,09:03:00,53563.0,3445000.0,"15,550",110.9,113.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3009424,2022-05-03,2022-05-03,07:54:25,07:57:00,5265.0,2038000.0,"2,583",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3012750,2022-05-06,2022-05-06,15:00:27,15:02:00,3565.0,2300000.0,"1,550",114.9,117.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3012636,2022-05-06,2022-05-06,14:37:27,14:43:02,14010.0,2509000.0,"5,583",116.1,118.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),9,E-D
3046105,2022-05-25,2022-05-25,15:53:28,19:22:00,1353208.0,6489000.0,"208,533",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3047571,2022-05-25,2022-05-25,18:16:29,18:31:00,64898.0,4471000.0,"14,517",121.6,126.1,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3046289,2022-05-25,2022-05-25,16:12:28,16:16:01,8520.0,2400000.0,"3,550",110.9,113.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3046374,2022-05-25,2022-05-25,16:20:28,16:24:01,18815.0,5300000.0,"3,550",108.1,113.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3044563,2022-05-24,2022-05-24,18:20:27,18:28:00,26332.0,3488000.0,"7,550",111.0,114.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3047293,2022-05-25,2022-05-25,17:45:29,17:54:01,38702.0,4535000.0,"8,533",110.8,114.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3047392,2022-05-25,2022-05-25,17:54:29,18:02:02,24837.0,3290000.0,"7,550",118.8,122.1,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3046037,2022-05-25,2022-05-25,15:47:28,15:52:00,12573.0,2774000.0,"4,533",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3046665,2022-05-25,2022-05-25,16:49:28,16:58:02,24808.0,2896000.0,"8,567",121.6,123.9,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3047032,2022-05-25,2022-05-25,17:21:29,17:30:04,22923.0,2671000.0,"8,583",125.8,127.8,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3043086,2022-05-24,2022-05-24,09:16:27,09:20:03,7750.0,2153000.0,"3,600",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3044107,2022-05-24,2022-05-24,17:20:29,17:34:00,45965.0,3401000.0,"13,517",110.8,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3044390,2022-05-24,2022-05-24,17:50:28,17:59:00,19257.0,2257000.0,"8,533",140.6,142.7,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3047228,2022-05-25,2022-05-25,17:38:29,17:44:02,12210.0,2200000.0,"5,550",131.8,134.0,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3043099,2022-05-24,2022-05-24,09:20:26,09:27:00,30380.0,4626000.0,"6,567",111.5,116.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3044000,2022-05-24,2022-05-24,17:05:29,17:09:00,7980.0,2269000.0,"3,517",139.8,141.8,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3044239,2022-05-24,2022-05-24,17:34:29,17:37:00,6200.0,2464000.0,"2,517",119.4,121.8,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3044240,2022-05-24,2022-05-24,17:34:29,17:40:02,16392.0,2953000.0,"5,550",113.9,116.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3044603,2022-05-24,2022-05-24,18:30:28,18:34:00,7330.0,2075000.0,"3,533",110.8,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3047709,2022-05-25,2022-05-25,18:32:28,18:35:01,5777.0,2265000.0,"2,550",121.6,123.8,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3043881,2022-05-24,2022-05-24,16:49:28,16:54:00,11633.0,2566000.0,"4,533",113.7,115.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3047052,2022-05-25,2022-05-25,17:23:29,17:26:01,6080.0,2400000.0,"2,533",133.9,136.3,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3046780,2022-05-25,2022-05-25,16:59:28,17:02:01,6885.0,2700000.0,"2,550",126.3,129.0,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3044269,2022-05-24,2022-05-24,17:37:29,17:39:00,3792.0,2500000.0,"1,517",119.2,121.7,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3047072,2022-05-25,2022-05-25,17:25:29,17:32:00,14967.0,2297000.0,"6,517",134.6,136.6,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3043910,2022-05-24,2022-05-24,16:53:28,16:58:00,12277.0,2708000.0,"4,533",110.9,113.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3044487,2022-05-24,2022-05-24,18:04:28,18:06:00,3680.0,2400000.0,"1,533",110.8,113.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3046798,2022-05-25,2022-05-25,17:01:29,17:04:00,5537.0,2200000.0,"2,517",119.8,122.0,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3047896,2022-05-25,2022-05-25,19:26:27,19:28:00,3100.0,2000000.0,"1,550",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),9,E-D
3043147,2022-05-24,2022-05-24,09:38:26,09:42:00,8130.0,2279000.0,"3,567",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3044507,2022-05-24,2022-05-24,18:07:28,18:33:00,84860.0,3323000.0,"25,533",110.9,115.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3047268,2022-05-25,2022-05-25,17:42:29,18:10:03,71380.0,2589000.0,"27,567",122.7,125.6,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3047447,2022-05-25,2022-05-25,18:00:29,18:27:00,151200.0,5702000.0,"26,517",109.8,115.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,,9,E-D
3047902,2022-05-25,2022-05-25,19:29:27,19:35:01,14470.0,2599000.0,"5,567",115.8,119.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),9,E-D
3043800,2022-05-24,2022-05-24,16:38:28,16:49:00,30867.0,2930000.0,"10,533",110.8,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3044049,2022-05-24,2022-05-24,17:11:29,17:13:00,3185.0,2100000.0,"1,517",142.8,155.8,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3046540,2022-05-25,2022-05-25,16:37:29,16:42:01,10427.0,2300000.0,"4,533",121.6,123.9,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3043817,2022-05-24,2022-05-24,16:40:28,18:07:00,526530.0,6085000.0,"86,533",110.9,114.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3044325,2022-05-24,2022-05-24,17:43:29,18:10:02,105037.0,3956000.0,"26,550",112.2,117.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3046730,2022-05-25,2022-05-25,16:55:28,16:58:00,7093.0,2800000.0,"2,533",110.9,113.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3046821,2022-05-25,2022-05-25,17:03:29,17:14:01,55868.0,5304000.0,"10,533",117.6,122.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3047008,2022-05-25,2022-05-25,17:19:29,17:22:01,5067.0,2000000.0,"2,533",125.3,127.3,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3051960,2022-05-31,2022-05-31,07:50:26,07:55:01,10278.0,2243000.0,"4,583",114.0,116.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3053645,2022-05-31,2022-05-31,18:02:29,18:07:00,10585.0,2344000.0,"4,517",141.9,155.0,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3053443,2022-05-31,2022-05-31,17:34:29,17:36:00,5460.0,3600000.0,"1,517",110.7,114.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3053559,2022-05-31,2022-05-31,17:48:29,17:55:02,28127.0,4294000.0,"6,550",132.3,136.6,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3053569,2022-05-31,2022-05-31,17:49:29,17:51:00,3337.0,2200000.0,"1,517",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3051075,2022-05-30,2022-05-30,12:23:27,12:25:01,3290.0,2100000.0,"1,567",139.7,141.8,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,traffic jam outside rush hour (no cause reported),9,E-D
3052419,2022-05-31,2022-05-31,09:30:27,09:45:02,52653.0,3611000.0,"14,583",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3052422,2022-05-31,2022-05-31,09:31:26,09:35:02,8293.0,2304000.0,"3,600",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3051988,2022-05-31,2022-05-31,07:54:26,08:34:00,153712.0,3885000.0,"39,567",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3051907,2022-05-31,2022-05-31,07:42:26,07:47:00,22923.0,5020000.0,"4,567",111.6,116.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3052430,2022-05-31,2022-05-31,09:36:26,09:38:00,3917.0,2500000.0,"1,567",110.8,113.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3053072,2022-05-31,2022-05-31,16:50:29,17:30:02,170873.0,4320000.0,"39,550",109.8,113.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,,9,E-D
3053165,2022-05-31,2022-05-31,17:02:29,18:09:01,357408.0,5372000.0,"66,533",110.9,113.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3053472,2022-05-31,2022-05-31,17:37:29,17:43:00,21000.0,3807000.0,"5,517",110.9,115.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3052454,2022-05-31,2022-05-31,09:55:26,09:57:00,3290.0,2100000.0,"1,567",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3053401,2022-05-31,2022-05-31,17:29:29,17:32:00,5435.0,2160000.0,"2,517",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3053609,2022-05-31,2022-05-31,17:55:29,18:01:02,16327.0,2942000.0,"5,550",135.5,138.4,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3051842,2022-05-31,2022-05-31,07:29:25,07:33:00,11850.0,3307000.0,"3,583",111.7,114.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3053307,2022-05-31,2022-05-31,17:19:29,17:26:00,22890.0,3513000.0,"6,517",110.8,113.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3053410,2022-05-31,2022-05-31,17:30:29,17:33:00,6438.0,2558000.0,"2,517",110.7,113.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3050765,2022-05-30,2022-05-30,08:04:26,08:15:02,32755.0,3090000.0,"10,600",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3052299,2022-05-31,2022-05-31,08:49:28,08:55:05,2903.0,517000.0,"5,617",120.9,120.9,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),9,E-D
3053326,2022-05-31,2022-05-31,17:21:29,18:14:00,277257.0,5279000.0,"52,517",132.2,134.3,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,,9,E-D
3052715,2022-05-31,2022-05-31,15:50:28,15:52:00,613.0,400000.0,"1,533",115.4,115.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3051955,2022-05-31,2022-05-31,07:49:26,07:51:00,3290.0,2100000.0,"1,567",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),9,E-D
3249567,2022-11-01,2022-11-01,07:21:24,07:23:00,5120.0,3200000.0,"1,600",114.0,117.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3249471,2022-11-01,2022-11-01,06:51:23,09:01:00,807353.0,6229000.0,"129,617",110.9,113.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3249507,2022-11-01,2022-11-01,07:06:24,07:14:00,20693.0,2723000.0,"7,600",113.8,116.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3271457,2022-11-14,2022-11-14,06:48:23,07:02:00,52417.0,3849000.0,"13,617",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3273028,2022-11-14,2022-11-14,17:19:28,17:22:01,6972.0,2734000.0,"2,550",115.9,118.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3273079,2022-11-14,2022-11-14,17:25:28,17:28:01,5692.0,2232000.0,"2,550",115.9,118.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3274160,2022-11-15,2022-11-15,08:13:27,08:16:02,5683.0,2200000.0,"2,583",122.1,124.3,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),10,E-D
3270164,2022-11-11,2022-11-11,16:26:29,16:35:02,30493.0,3566000.0,"8,550",110.8,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3272988,2022-11-14,2022-11-14,17:15:28,17:17:01,3255.0,2100000.0,"1,550",115.9,118.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3272238,2022-11-14,2022-11-14,09:06:27,09:10:02,7462.0,2082000.0,"3,583",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
3274329,2022-11-15,2022-11-15,08:31:27,08:34:01,5390.0,2100000.0,"2,567",122.0,124.1,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),10,E-D
3273009,2022-11-14,2022-11-14,17:17:28,17:19:01,4185.0,2700000.0,"1,550",115.9,118.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),10,E-D
