NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Trajectory From,Trajectory To,Cause Ground Detail,Month,route
3281199,2022-11-17,2022-11-17,17:55:37,17:58:00,4837.0,2029000.0,"2,383",139.7,137.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3282517,2022-11-18,2022-11-18,17:03:29,17:05:02,2480.0,1600000.0,"1,550",99.6,98.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3282664,2022-11-18,2022-11-18,17:23:29,17:25:02,3100.0,2000000.0,"1,550",115.1,113.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3282668,2022-11-18,2022-11-18,17:24:29,17:26:02,3875.0,2500000.0,"1,550",108.7,106.2,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3282749,2022-11-18,2022-11-18,17:37:29,17:40:02,5680.0,2227000.0,"2,550",104.2,102.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3277985,2022-11-16,2022-11-16,17:47:29,17:55:02,18638.0,2469000.0,"7,550",139.8,137.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3280848,2022-11-17,2022-11-17,17:16:39,17:23:00,16992.0,2676000.0,"6,350",118.7,116.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3282756,2022-11-18,2022-11-18,17:39:28,18:12:01,126857.0,3897000.0,"32,550",115.9,112.2,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3282904,2022-11-18,2022-11-18,18:19:27,18:22:01,7107.0,2769000.0,"2,567",116.4,113.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3277628,2022-11-16,2022-11-16,17:02:29,18:05:02,400698.0,6406000.0,"62,550",111.7,109.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3279013,2022-11-17,2022-11-17,08:17:28,08:32:02,45025.0,3091000.0,"14,567",159.6,157.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3279303,2022-11-17,2022-11-17,08:49:28,08:52:02,9240.0,3600000.0,"2,567",148.3,144.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3279304,2022-11-17,2022-11-17,08:49:28,08:52:02,5390.0,2100000.0,"2,567",159.9,157.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3279305,2022-11-17,2022-11-17,08:49:28,09:16:37,52547.0,1935000.0,"27,150",152.5,150.5,A,50,A50,ascending,Oss,Arnhem,,10,E-A
3279508,2022-11-17,2022-11-17,09:17:27,09:22:01,10120.0,2216000.0,"4,567",154.4,152.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3281038,2022-11-17,2022-11-17,17:34:38,17:36:01,2905.0,2100000.0,"1,383",120.2,118.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3281042,2022-11-17,2022-11-17,17:35:37,17:37:00,2905.0,2100000.0,"1,383",115.6,113.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3277278,2022-11-16,2022-11-16,16:18:28,17:02:01,196877.0,4521000.0,"43,550",118.7,116.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3277544,2022-11-16,2022-11-16,16:49:28,17:06:02,69565.0,4199000.0,"16,567",113.5,111.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3277998,2022-11-16,2022-11-16,17:49:29,17:53:01,8733.0,2472000.0,"3,533",118.5,116.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3278440,2022-11-17,2022-11-17,07:16:24,07:30:03,40805.0,2989000.0,"13,650",135.8,131.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3278621,2022-11-17,2022-11-17,07:37:26,07:49:02,40007.0,3449000.0,"11,600",136.0,133.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3279514,2022-11-17,2022-11-17,09:18:27,09:24:01,14208.0,2552000.0,"5,567",152.5,150.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3280251,2022-11-17,2022-11-17,16:12:30,16:17:01,13075.0,2895000.0,"4,517",113.6,111.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3281219,2022-11-17,2022-11-17,17:59:32,18:02:01,7220.0,2907000.0,"2,483",116.1,113.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3281220,2022-11-17,2022-11-17,17:59:32,18:03:00,8320.0,2400000.0,"3,467",139.6,137.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3277821,2022-11-16,2022-11-16,17:27:29,18:01:02,115217.0,3434000.0,"33,550",140.1,137.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3277822,2022-11-16,2022-11-16,17:27:29,17:29:00,3033.0,2000000.0,"1,517",103.5,101.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3279423,2022-11-17,2022-11-17,09:04:28,09:13:02,30840.0,3600000.0,"8,567",157.3,153.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3280260,2022-11-17,2022-11-17,16:13:30,16:19:01,12163.0,2205000.0,"5,517",133.9,131.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3280557,2022-11-17,2022-11-17,16:46:33,16:50:02,8285.0,2378000.0,"3,483",115.6,113.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3282337,2022-11-18,2022-11-18,16:36:28,16:39:00,5768.0,2277000.0,"2,533",116.2,113.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3282427,2022-11-18,2022-11-18,16:49:29,16:51:00,4247.0,2800000.0,"1,517",118.6,115.8,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3278544,2022-11-17,2022-11-17,07:30:26,07:33:01,5425.0,2100000.0,"2,583",132.4,130.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3278545,2022-11-17,2022-11-17,07:30:26,07:32:02,3680.0,2300000.0,"1,600",152.5,150.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3278837,2022-11-17,2022-11-17,07:59:27,08:08:04,22760.0,2641000.0,"8,617",134.6,131.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3278935,2022-11-17,2022-11-17,08:09:32,08:16:04,22640.0,3465000.0,"6,533",157.6,153.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3280186,2022-11-17,2022-11-17,16:03:32,16:05:02,3000.0,2000000.0,"1,500",115.9,113.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3280272,2022-11-17,2022-11-17,16:14:31,16:16:00,4598.0,3100000.0,"1,483",139.6,136.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3281059,2022-11-17,2022-11-17,17:37:33,18:01:01,111605.0,4756000.0,"23,467",118.3,115.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3281231,2022-11-17,2022-11-17,18:04:19,18:06:00,4377.0,2600000.0,"1,683",116.2,113.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3281232,2022-11-17,2022-11-17,18:04:19,18:08:01,8607.0,2326000.0,"3,700",138.0,135.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3284284,2022-11-21,2022-11-21,08:51:27,09:25:02,86070.0,2563000.0,"33,583",152.5,150.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3282384,2022-11-18,2022-11-18,16:43:28,16:47:01,8668.0,2442000.0,"3,550",106.3,104.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3282640,2022-11-18,2022-11-18,17:20:29,17:24:01,9547.0,2702000.0,"3,533",110.5,108.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3282718,2022-11-18,2022-11-18,17:31:29,17:37:01,14092.0,2547000.0,"5,533",106.7,104.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3277738,2022-11-16,2022-11-16,17:18:29,17:21:01,6790.0,2680000.0,"2,533",118.0,115.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3277920,2022-11-16,2022-11-16,17:39:28,17:45:03,13045.0,2336000.0,"5,583",104.6,102.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3281238,2022-11-17,2022-11-17,18:06:42,18:08:01,2765.0,2100000.0,"1,317",114.8,112.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3281774,2022-11-18,2022-11-18,15:03:28,15:05:02,4543.0,2900000.0,"1,567",139.1,136.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3278555,2022-11-17,2022-11-17,07:31:25,07:33:01,4320.0,2700000.0,"1,600",139.5,136.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3279539,2022-11-17,2022-11-17,09:24:27,09:32:01,20925.0,2765000.0,"7,567",137.1,134.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3280199,2022-11-17,2022-11-17,16:05:36,16:08:01,5908.0,2445000.0,"2,417",115.9,113.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3281782,2022-11-18,2022-11-18,15:06:28,15:08:00,3220.0,2100000.0,"1,533",136.8,134.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3277395,2022-11-16,2022-11-16,16:32:29,16:42:01,22558.0,2366000.0,"9,533",136.5,134.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3277750,2022-11-16,2022-11-16,17:19:29,17:40:03,75812.0,3686000.0,"20,567",140.3,137.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3278118,2022-11-16,2022-11-16,18:24:27,18:27:01,7290.0,2840000.0,"2,567",139.0,136.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3278122,2022-11-16,2022-11-16,18:25:27,18:29:00,8515.0,2399000.0,"3,550",133.4,130.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3278652,2022-11-17,2022-11-17,07:40:26,08:22:06,202635.0,4863000.0,"41,667",139.9,136.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3279140,2022-11-17,2022-11-17,08:31:28,08:38:02,51217.0,7799000.0,"6,567",150.0,142.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3279546,2022-11-17,2022-11-17,09:26:27,09:30:03,8198.0,2277000.0,"3,600",144.5,142.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3283545,2022-11-21,2022-11-21,07:04:24,08:04:00,318358.0,5342000.0,"59,600",137.9,135.7,A,50,A50,ascending,Oss,Arnhem,,10,E-A
3282124,2022-11-18,2022-11-18,16:08:29,16:36:01,115790.0,4205000.0,"27,533",116.2,113.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3283982,2022-11-21,2022-11-21,08:08:27,09:20:03,434463.0,6068000.0,"71,600",139.3,136.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3278124,2022-11-16,2022-11-16,18:27:27,18:30:02,8395.0,3250000.0,"2,583",138.4,135.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3284375,2022-11-21,2022-11-21,09:24:26,09:31:00,14103.0,2148000.0,"6,567",154.5,152.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3284377,2022-11-21,2022-11-21,09:25:26,09:27:01,4117.0,2600000.0,"1,583",152.5,150.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3277849,2022-11-16,2022-11-16,17:30:28,17:36:01,10927.0,1969000.0,"5,550",107.3,105.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3278033,2022-11-16,2022-11-16,17:55:28,17:58:01,5300.0,2078000.0,"2,550",138.0,136.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3278576,2022-11-17,2022-11-17,07:33:26,07:42:00,21222.0,2477000.0,"8,567",152.3,150.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3284393,2022-11-21,2022-11-21,09:32:26,09:35:03,5658.0,2162000.0,"2,617",154.6,152.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3282690,2022-11-18,2022-11-18,17:27:28,17:33:01,17078.0,3077000.0,"5,550",113.7,110.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3282691,2022-11-18,2022-11-18,17:27:28,17:30:03,5233.0,2026000.0,"2,583",107.9,105.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3282734,2022-11-18,2022-11-18,17:34:29,17:37:01,6022.0,2377000.0,"2,533",115.9,113.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3282883,2022-11-18,2022-11-18,18:12:28,18:14:01,3100.0,2000000.0,"1,550",116.3,114.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3277592,2022-11-16,2022-11-16,16:57:28,17:13:00,37673.0,2425000.0,"15,533",137.1,134.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3278041,2022-11-16,2022-11-16,17:56:28,18:59:00,234588.0,3751000.0,"62,533",107.1,105.0,A,50,A50,ascending,Eindhoven,Oss,,10,E-A
3278134,2022-11-16,2022-11-16,18:32:27,18:36:00,9862.0,2778000.0,"3,550",134.5,131.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3279562,2022-11-17,2022-11-17,09:30:27,09:51:00,62127.0,3023000.0,"20,550",143.3,140.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3282368,2022-11-18,2022-11-18,16:41:29,16:48:00,24535.0,3765000.0,"6,517",115.8,112.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3282461,2022-11-18,2022-11-18,16:54:29,17:08:03,56477.0,4163000.0,"13,567",116.3,114.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3282552,2022-11-18,2022-11-18,17:08:30,17:10:03,3565.0,2300000.0,"1,550",98.3,96.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3282553,2022-11-18,2022-11-18,17:08:30,17:19:01,29683.0,2823000.0,"10,517",114.1,112.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3282892,2022-11-18,2022-11-18,18:14:28,18:19:00,12153.0,2681000.0,"4,533",115.9,113.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3277334,2022-11-16,2022-11-16,16:26:28,16:29:01,5672.0,2224000.0,"2,550",139.0,136.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3277593,2022-11-16,2022-11-16,16:57:28,16:59:01,3255.0,2100000.0,"1,550",107.1,105.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3279568,2022-11-17,2022-11-17,09:32:27,09:34:02,3167.0,2000000.0,"1,583",134.9,132.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3280617,2022-11-17,2022-11-17,16:52:31,16:55:03,9373.0,3700000.0,"2,533",115.8,112.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3282469,2022-11-18,2022-11-18,16:55:28,17:00:03,9025.0,1969000.0,"4,583",101.9,99.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3282589,2022-11-18,2022-11-18,17:13:29,17:20:02,16935.0,2585000.0,"6,550",129.4,127.2,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3282629,2022-11-18,2022-11-18,17:19:28,17:21:00,3987.0,2600000.0,"1,533",116.4,113.8,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),10,E-A
3283872,2022-11-21,2022-11-21,07:56:26,08:18:02,75830.0,3511000.0,"21,600",139.5,137.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3283991,2022-11-21,2022-11-21,08:09:26,09:43:20,518445.0,5521000.0,"93,900",159.8,157.7,A,50,A50,ascending,Oss,Arnhem,,10,E-A
3284101,2022-11-21,2022-11-21,08:24:27,08:31:02,19805.0,3008000.0,"6,583",139.5,136.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),10,E-A
3203631,2022-10-03,2022-10-03,07:43:25,07:51:01,22408.0,2948000.0,"7,600",159.7,157.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3204009,2022-10-03,2022-10-03,08:37:27,08:46:02,24388.0,2841000.0,"8,583",157.7,153.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3204970,2022-10-03,2022-10-03,17:35:28,17:38:02,5770.0,2248000.0,"2,567",118.7,116.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3204999,2022-10-03,2022-10-03,17:39:29,17:47:01,21835.0,2898000.0,"7,533",116.4,113.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3205807,2022-10-04,2022-10-04,08:18:27,08:25:05,16193.0,2441000.0,"6,633",152.5,150.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3205843,2022-10-04,2022-10-04,08:22:28,08:24:01,3410.0,2200000.0,"1,550",137.0,134.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3206683,2022-10-04,2022-10-04,16:25:29,17:38:03,515887.0,7109000.0,"72,567",117.2,114.8,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3206703,2022-10-04,2022-10-04,16:28:28,16:30:05,4527.0,2800000.0,"1,617",110.7,107.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3206704,2022-10-04,2022-10-04,16:28:28,16:31:01,6070.0,2380000.0,"2,550",135.5,133.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3206753,2022-10-04,2022-10-04,16:36:29,17:01:02,66362.0,2703000.0,"24,550",107.0,104.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3205087,2022-10-03,2022-10-03,17:52:28,17:59:03,16227.0,2465000.0,"6,583",118.7,116.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3205482,2022-10-04,2022-10-04,07:32:25,07:37:01,10752.0,2337000.0,"4,600",140.0,137.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3209553,2022-10-06,2022-10-06,07:25:25,07:28:00,5257.0,2035000.0,"2,583",158.2,156.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3207253,2022-10-04,2022-10-04,17:40:29,17:42:01,3067.0,2000000.0,"1,533",115.4,113.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3203820,2022-10-03,2022-10-03,08:09:27,08:48:04,250103.0,6477000.0,"38,617",139.6,136.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3204943,2022-10-03,2022-10-03,17:30:30,17:32:02,3680.0,2400000.0,"1,533",120.2,117.8,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3205486,2022-10-04,2022-10-04,07:33:25,07:36:01,9620.0,3700000.0,"2,600",157.2,153.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3205904,2022-10-04,2022-10-04,08:29:27,09:01:02,97747.0,3095000.0,"31,583",154.6,152.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3205942,2022-10-04,2022-10-04,08:34:27,08:39:02,9852.0,2149000.0,"4,583",136.1,134.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3206717,2022-10-04,2022-10-04,16:30:28,16:36:03,12035.0,2156000.0,"5,583",108.8,106.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3205061,2022-10-03,2022-10-03,17:47:28,17:50:04,6870.0,2642000.0,"2,600",109.3,106.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3205858,2022-10-04,2022-10-04,08:24:28,08:28:02,7520.0,2108000.0,"3,567",151.1,148.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3206600,2022-10-04,2022-10-04,16:13:28,16:17:02,8028.0,2251000.0,"3,567",116.0,113.8,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3207152,2022-10-04,2022-10-04,17:27:29,17:29:02,3255.0,2100000.0,"1,550",110.5,108.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3205493,2022-10-04,2022-10-04,07:34:25,07:44:01,25457.0,2652000.0,"9,600",135.4,132.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3205567,2022-10-04,2022-10-04,07:47:26,07:49:01,6808.0,4300000.0,"1,583",156.1,151.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3205568,2022-10-04,2022-10-04,07:47:26,07:49:01,3325.0,2100000.0,"1,583",159.6,157.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3205957,2022-10-04,2022-10-04,08:36:27,08:39:03,5980.0,2300000.0,"2,600",157.9,155.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3206141,2022-10-04,2022-10-04,09:01:27,09:10:06,22447.0,2595000.0,"8,650",154.5,151.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3206859,2022-10-04,2022-10-04,16:52:29,16:54:01,3527.0,2300000.0,"1,533",139.1,136.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3208008,2022-10-05,2022-10-05,08:16:27,08:19:00,5453.0,2139000.0,"2,550",156.5,154.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3208084,2022-10-05,2022-10-05,08:32:27,08:34:03,3520.0,2200000.0,"1,600",136.9,134.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3203661,2022-10-03,2022-10-03,07:47:26,07:53:02,13470.0,2405000.0,"5,600",135.2,132.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3203838,2022-10-03,2022-10-03,08:11:27,08:17:00,16793.0,3026000.0,"5,550",156.4,152.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3204633,2022-10-03,2022-10-03,16:36:29,16:38:02,3565.0,2300000.0,"1,550",115.9,113.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3205657,2022-10-04,2022-10-04,07:59:27,08:01:01,3290.0,2100000.0,"1,567",159.8,157.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3205925,2022-10-04,2022-10-04,08:32:28,08:36:02,8003.0,2244000.0,"3,567",159.6,157.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3205505,2022-10-04,2022-10-04,07:36:26,07:42:01,14723.0,2637000.0,"5,583",156.2,153.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3205662,2022-10-04,2022-10-04,08:00:27,08:16:02,49157.0,3154000.0,"15,583",140.0,137.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3206616,2022-10-04,2022-10-04,16:16:28,16:18:02,3603.0,2300000.0,"1,567",135.9,133.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3206617,2022-10-04,2022-10-04,16:16:28,16:18:02,3290.0,2100000.0,"1,567",139.7,137.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3208094,2022-10-05,2022-10-05,08:34:27,08:37:02,5767.0,2232000.0,"2,583",136.1,133.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3208663,2022-10-05,2022-10-05,16:28:29,17:01:01,108423.0,3333000.0,"32,533",117.5,114.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3204054,2022-10-03,2022-10-03,08:44:27,08:54:01,22987.0,2403000.0,"9,567",139.3,136.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3204647,2022-10-03,2022-10-03,16:38:29,16:42:02,10558.0,2974000.0,"3,550",116.3,112.8,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3204649,2022-10-03,2022-10-03,16:39:29,17:05:05,109645.0,4283000.0,"25,600",114.7,112.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3204840,2022-10-03,2022-10-03,17:17:29,17:27:02,24007.0,2514000.0,"9,550",111.5,109.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),11,E-A
3205586,2022-10-04,2022-10-04,07:49:26,08:26:02,153618.0,4197000.0,"36,600",155.6,151.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
3205587,2022-10-04,2022-10-04,07:49:26,07:56:00,18842.0,2869000.0,"6,567",134.7,131.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),11,E-A
